age,sex,juv_misd_count,juv_fel_count,priors_count,c_charge_degree,c_charge_desc,is_recid
28,Male,0,0,3,(F3),arrest case no charge,1
30,Male,0,0,1,(F3),arrest case no charge,1
29,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
22,Male,0,0,2,(F2),arrest case no charge,0
31,Male,0,0,8,(F2),arrest case no charge,0
38,Male,0,0,2,(F3),Possession of Cocaine,0
30,Female,0,0,0,(M1),Battery,0
51,Male,0,0,1,(M2),Assault,0
33,Male,0,0,3,(F3),Felony Battery (Dom Strang),0
25,Female,0,0,2,(F3),arrest case no charge,0
37,Male,0,0,4,(M1),Battery,0
32,Male,1,0,12,(F3),arrest case no charge,1
32,Male,1,0,12,(F3),arrest case no charge,1
23,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
47,Male,0,0,3,(F3),Possession Burglary Tools,0
41,Female,0,0,6,(M1),Viol Injunct Domestic Violence,0
32,Female,0,0,1,(F3),Possession of Cocaine,1
37,Male,0,0,0,(F3),Forging Bank Bills/Promis Note,0
19,Male,2,0,2,(F3),Poss Pyrrolidinovalerophenone,1
27,Male,0,0,0,(M1),Battery,0
39,Male,0,0,0,(M1),Battery,0
21,Female,0,0,0,(F3),Possession of Cocaine,0
69,Male,0,0,0,(M2),Aggravated Assault W/dead Weap,0
36,Male,0,0,3,(F3),arrest case no charge,0
21,Male,0,0,2,(F3),arrest case no charge,0
26,Male,0,0,6,(M1),Battery,1
22,Male,0,0,0,(F3),Possession of Cocaine,0
23,Female,0,0,0,(F3),Driving While License Revoked,1
20,Male,0,1,1,(F3),arrest case no charge,0
28,Male,0,0,0,(F3),Possession Of Heroin,0
45,Male,0,0,0,(M1),Battery,0
49,Male,0,0,3,(F3),Grand Theft (Motor Vehicle),0
29,Male,0,0,2,(M1),Battery,1
60,Female,0,0,0,(M1),Battery,0
23,Male,0,2,3,(F3),"Poss3,4 Methylenedioxymethcath",1
34,Male,0,0,2,(M1),arrest case no charge,1
30,Male,0,0,0,(M1),Battery,0
20,Female,0,1,1,(F1),arrest case no charge,0
36,Male,0,0,1,(F3),Felony/Driving Under Influence,0
30,Male,0,0,0,(F3),Possession of Cocaine,0
21,Male,1,0,1,(F3),Grand Theft in the 3rd Degree,1
34,Male,0,1,11,(M1),Battery,0
25,Male,0,0,1,(F3),Burglary Conveyance Unoccup,0
25,Male,0,0,7,(F2),arrest case no charge,0
22,Male,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,1
57,Male,0,0,18,(F3),arrest case no charge,0
29,Male,0,0,2,(M2),Burglary Unoccupied Dwelling,0
36,Male,0,0,1,(F3),arrest case no charge,0
29,Male,1,0,7,(M1),Battery,0
21,Male,0,0,4,(F3),arrest case no charge,1
21,Male,0,0,0,(F3),Burglary Structure Unoccup,1
37,Male,0,0,1,(F3),Possession of Cocaine,0
33,Male,0,0,3,(F3),Possession of Cocaine,0
34,Male,0,0,1,(M1),Battery,0
27,Male,0,0,0,(M1),Driving Under The Influence,0
50,Female,0,0,1,(M1),Battery,1
26,Male,0,0,1,(F3),arrest case no charge,0
40,Male,0,0,0,(F3),arrest case no charge,1
25,Male,0,0,7,(F3),Tamper With Witness/Victim/CI,1
53,Female,0,0,1,(M1),Battery,0
24,Female,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
39,Male,0,0,2,(M1),Battery,0
42,Male,0,0,1,(F2),arrest case no charge,0
28,Male,0,0,1,(M1),Battery,0
24,Male,0,0,1,(M2),Disorderly Intoxication,0
23,Female,0,0,0,(M1),Battery,0
26,Male,1,1,6,(F3),Robbery / No Weapon,1
42,Male,0,0,3,(M1),Battery,0
22,Male,0,0,1,(M2),Driving Under The Influence,0
22,Male,0,0,4,(F3),Grand Theft in the 3rd Degree,1
21,Male,0,0,3,(M1),arrest case no charge,0
37,Male,0,0,23,(F3),Battery on Law Enforc Officer,1
44,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
64,Male,0,0,13,(F3),arrest case no charge,0
35,Male,0,0,2,(F3),Possession of Cannabis,0
36,Male,0,0,8,(F3),Possession of Ethylone,0
53,Male,0,0,2,(F3),Felony Driving While Lic Suspd,0
60,Male,0,0,1,(F1),arrest case no charge,0
29,Male,0,0,7,(F3),Possession of Cocaine,1
44,Female,0,0,2,(MO3),arrest case no charge,0
48,Male,0,1,23,(F3),Felony Petit Theft,1
23,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
48,Male,0,0,8,(F3),arrest case no charge,0
52,Female,0,0,0,(M1),Battery,0
44,Male,0,0,7,(M1),Battery,0
28,Male,0,0,1,(F3),Poss Pyrrolidinovalerophenone,0
27,Male,0,0,12,(F3),Driving While License Revoked,1
28,Male,0,0,5,(F3),arrest case no charge,1
33,Male,0,0,3,(M1),Battery,0
28,Female,0,0,0,(F7),arrest case no charge,0
47,Male,0,0,5,(F3),Possession of Cocaine,1
36,Male,0,0,14,(F2),Throw Deadly Missile Into Veh,1
29,Male,0,1,2,(F2),Aggravated Battery / Pregnant,0
22,Male,0,0,0,(M1),Unlaw Use False Name/Identity,1
26,Male,0,0,6,(F2),Poss Cocaine/Intent To Del/Sel,0
40,Male,0,0,0,(M1),Battery,0
65,Male,0,0,0,(M1),Battery,0
25,Male,0,0,0,(F3),Resist Officer w/Violence,0
68,Male,0,0,2,(F3),Aggravated Assault W/dead Weap,0
32,Female,0,0,1,(F3),Neglect Child / No Bodily Harm,0
56,Male,0,0,5,(F3),Driving While License Revoked,0
27,Male,0,0,9,(F2),Aggravated Battery / Pregnant,1
27,Male,0,0,9,(F2),Aggravated Battery / Pregnant,1
52,Male,0,0,4,(F3),Grand Theft in the 3rd Degree,1
31,Female,0,0,0,(F2),Agg Battery Grt/Bod/Harm,0
32,Male,0,0,3,(F3),Battery on Law Enforc Officer,0
60,Male,0,0,4,(F3),arrest case no charge,0
35,Male,6,0,29,(F3),arrest case no charge,0
31,Male,0,0,4,(F2),arrest case no charge,0
51,Male,0,0,3,(CT),Contempt/Fail To Appear/Summons,0
23,Male,0,0,1,(M2),Exposes Culpable Negligence,0
39,Female,0,0,0,(M2),Disorderly Intoxication,0
56,Male,0,0,0,(M1),Battery,0
22,Female,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",0
27,Female,0,0,1,(F3),Use Scanning Device to Defraud,1
47,Female,0,0,1,(F3),arrest case no charge,0
53,Male,0,0,11,(F7),arrest case no charge,0
25,Male,0,0,0,(M1),Driving Under The Influence,1
21,Male,0,0,0,(M1),Battery,0
22,Male,0,0,0,(F3),Leaving the Scene of Accident,0
43,Female,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
59,Female,0,0,0,(F3),Grand Theft (Motor Vehicle),0
58,Female,0,0,2,(M1),DUI Property Damage/Injury,0
53,Male,0,0,4,(F3),Possession of Cocaine,0
31,Male,0,0,7,(M1),Aggravated Battery / Pregnant,1
22,Male,0,0,2,(F2),Robbery / No Weapon,0
22,Male,0,0,1,(F3),False Ownership Info/Pawn Item,1
28,Male,0,0,8,(F3),Uttering a Forged Instrument,1
42,Male,0,0,1,(F3),arrest case no charge,0
20,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),1
29,Male,0,0,0,(M1),Battery,1
41,Female,0,0,0,(M1),DUI - Enhanced,0
29,Male,0,0,8,(F3),arrest case no charge,0
58,Male,0,0,21,(M1),arrest case no charge,1
22,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
48,Male,0,0,1,(M2),Operating W/O Valid License,1
37,Male,0,0,0,(F3),Crimin Mischief Damage $1000+,0
57,Male,0,0,1,(F3),Felony Petit Theft,1
27,Male,0,0,3,(M1),Fleeing or Eluding a LEO,0
26,Male,0,0,3,(F2),Burglary Unoccupied Dwelling,0
24,Male,1,0,3,(F3),"Poss3,4 Methylenedioxymethcath",1
33,Male,0,0,0,(F2),Aggravated Battery / Pregnant,0
28,Male,0,0,1,(F3),arrest case no charge,0
29,Male,0,0,2,(F3),arrest case no charge,0
24,Female,0,0,3,(F3),Grand Theft in the 3rd Degree,1
24,Male,0,0,0,(M1),Battery,0
19,Male,0,0,1,(F3),Felony Battery (Dom Strang),1
36,Male,0,0,2,(M1),Battery,0
33,Male,0,0,0,(F3),Tampering With Physical Evidence,0
24,Female,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",0
32,Male,0,0,0,(M1),Driving Under The Influence,0
34,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
31,Male,0,0,1,(F3),arrest case no charge,0
24,Male,0,0,4,(F3),False Imprisonment,0
25,Male,0,0,2,(F3),arrest case no charge,1
20,Male,0,1,1,(F3),arrest case no charge,1
22,Male,0,0,1,(F3),arrest case no charge,0
28,Male,0,0,2,(M1),arrest case no charge,1
24,Male,0,0,1,(M1),Battery,1
61,Male,0,0,4,(F3),arrest case no charge,0
34,Male,0,0,9,(F3),Aggravated Assault W/Dead Weap,0
27,Female,0,0,1,(F3),arrest case no charge,0
50,Female,0,0,3,(F3),Aggravated Assault W/Dead Weap,0
30,Male,0,0,1,(M1),Battery,0
38,Male,0,0,5,(F3),Possession of Cannabis,0
24,Male,0,0,0,(M1),Battery,0
27,Male,0,1,2,(F3),Grand Theft Firearm,0
34,Male,0,0,0,(M1),Battery,0
45,Male,0,0,16,(F3),arrest case no charge,0
46,Female,0,0,2,(F3),Grand Theft in the 3rd Degree,1
41,Male,0,0,0,(M1),Battery,1
20,Male,0,0,0,(F3),Possession of Cocaine,1
27,Male,0,0,13,(M1),Possess Cannabis/20 Grams Or Less,1
51,Female,0,0,16,(F3),Possession of Cocaine,0
26,Male,0,0,1,(M1),Battery,1
29,Male,0,0,3,(F3),Possession of Ethylone,1
52,Male,0,0,6,(F3),Grand Theft in the 3rd Degree,1
28,Male,0,0,1,(F2),Agg Battery Grt/Bod/Harm,1
34,Female,0,0,4,(F2),arrest case no charge,1
55,Male,0,0,5,(F3),Felony Petit Theft,1
46,Male,0,0,2,(M1),Petit Theft $100- $300,0
59,Male,0,0,0,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
26,Male,1,1,10,(F2),Aggravated Battery,1
26,Male,1,1,10,(F2),Aggravated Battery,1
28,Male,0,0,5,(F3),Possession Of Alprazolam,0
63,Male,0,0,2,(F3),Felony DUI (level 3),0
42,Male,0,0,0,(F3),Aggravated Assault w/Firearm,0
21,Male,0,0,1,(F3),arrest case no charge,0
57,Male,0,0,2,(F1),Aggrav Child Abuse-Agg Battery,0
23,Male,2,1,6,(F3),Driving While License Revoked,1
23,Male,2,1,6,(F3),Driving While License Revoked,1
54,Male,0,0,28,(F3),Possession of Cocaine,1
35,Male,0,0,8,(F3),Felony Battery w/Prior Convict,1
42,Male,0,0,1,(F3),Possession of Cocaine,0
24,Female,0,1,6,(F2),arrest case no charge,1
54,Male,0,0,2,(M1),Battery,0
58,Male,0,0,12,(M1),DUI Level 0.15 Or Minor In Veh,1
40,Male,0,0,1,(M1),DUI - Enhanced,0
23,Male,0,0,1,(M1),Resist/Obstruct W/O Violence,1
35,Male,0,0,1,(M1),Battery,0
53,Male,0,0,17,(F3),Felony Battery,0
20,Male,0,0,1,(F3),Fraudulent Use of Credit Card,1
20,Male,0,0,1,(F3),Fraudulent Use of Credit Card,1
24,Male,0,0,1,(F3),Possession of Cannabis,0
51,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
24,Male,0,0,0,(F3),"Poss 3,4 MDMA (Ecstasy)",0
37,Male,0,0,3,(F3),Possession of Cocaine,0
46,Female,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
47,Male,0,0,3,(F3),Drivg While Lic Suspd/Revk/Can,0
44,Male,0,0,3,(F2),arrest case no charge,0
34,Male,0,0,4,(F3),Possession of Cannabis,1
56,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
34,Male,0,0,4,(F2),Burglary Dwelling Occupied,1
59,Male,0,0,1,(F7),Burglary Dwelling Assault/Batt,1
35,Male,0,0,0,(F3),Burglary Structure Unoccup,0
58,Male,0,0,1,(F3),Possession Burglary Tools,0
29,Male,0,0,2,(M1),Driving Under The Influence,0
53,Female,0,0,1,(M1),arrest case no charge,0
35,Male,0,0,0,(F3),Carrying Concealed Firearm,0
29,Male,0,0,1,(F3),arrest case no charge,0
30,Male,0,0,4,(M1),Battery,0
24,Female,0,0,6,(F3),Poss Contr Subst W/o Prescript,1
21,Male,0,0,2,(M2),Assault,1
26,Male,0,0,2,(M2),arrest case no charge,0
50,Male,0,0,5,(F3),Driving While License Revoked,1
33,Male,0,0,0,(F3),Possession of Cocaine,0
26,Male,0,0,1,(F3),Cash Item w/Intent to Defraud,0
49,Male,0,2,18,(F3),Possession of Cocaine,0
30,Female,0,0,0,(M1),Driving Under The Influence,0
31,Male,0,1,6,(F1),arrest case no charge,0
37,Male,0,0,5,(F3),arrest case no charge,0
60,Female,0,0,5,(M1),Battery,0
29,Male,0,0,6,(F3),arrest case no charge,1
55,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
29,Male,0,0,0,(M1),Battery,1
54,Male,0,0,0,(M1),Battery,0
29,Male,0,0,4,(F3),False Ownership Info/Pawn Item,1
29,Male,0,0,4,(F3),False Ownership Info/Pawn Item,1
29,Male,0,0,12,(F2),Deliver Cocaine,0
59,Female,0,0,0,(M1),DUI Property Damage/Injury,0
38,Male,0,0,0,(F3),Tampering With Physical Evidence,0
22,Female,0,0,2,(F3),Possession of Cocaine,1
27,Male,0,0,1,(M1),Aggravated Assault w/Firearm,0
29,Male,0,0,4,(F3),arrest case no charge,1
27,Male,0,0,1,(M1),Opert With Susp DL 2nd Offens,1
26,Male,0,0,7,(F3),Aggravated Assault W/Dead Weap,1
52,Male,0,0,20,(F2),False Bomb Report,0
66,Male,0,0,33,(F3),Crimin Mischief Damage $1000+,1
22,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,2,(F3),Possession of Cocaine,0
51,Male,0,0,1,(M1),DUI Property Damage/Injury,0
35,Male,0,0,1,(F3),arrest case no charge,0
71,Male,0,0,2,(M1),Battery,0
36,Male,0,0,0,(M1),Battery,0
26,Male,0,0,1,(F3),Tampering With Physical Evidence,0
52,Male,0,0,4,(M1),Battery,0
39,Male,0,0,4,(F2),arrest case no charge,0
30,Male,0,0,1,(F3),Aggravated Assault w/Firearm,0
35,Female,0,0,12,(M2),Susp Drivers Lic 1st Offense,0
25,Male,0,2,2,(F2),Poss Wep Conv Felon,0
48,Male,0,0,12,(F3),Aggravated Assault w/Firearm,0
55,Male,0,0,1,(F3),Felony Petit Theft,0
62,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
34,Female,0,0,4,(F3),Grand Theft in the 3rd Degree,0
26,Female,0,0,0,(M1),Battery,0
48,Female,0,0,0,(M2),Leave Accd/Attend Veh/Less $50,0
30,Male,0,0,7,(M1),Battery,0
28,Male,0,0,2,(M1),Battery,0
33,Male,0,0,2,(M1),Battery,0
34,Female,0,0,6,(F3),Burglary Conveyance Unoccup,0
22,Female,0,0,1,(F3),arrest case no charge,0
25,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0
59,Male,0,0,10,(F3),arrest case no charge,1
29,Male,0,0,5,(F3),Poss Contr Subst W/o Prescript,1
42,Male,0,0,0,(M1),Battery,0
24,Male,0,0,0,(F3),Possession of Cocaine,0
58,Male,0,0,0,(F3),Felony DUI (level 3),0
48,Male,0,0,1,(F2),Agg Battery Grt/Bod/Harm,1
54,Female,0,0,2,(F3),Resist Officer w/Violence,0
55,Male,0,0,0,(M1),Battery,1
30,Male,0,0,0,(M1),Battery,0
24,Male,0,0,3,(F2),Burglary Unoccupied Dwelling,0
52,Male,0,0,4,(M2),Fail Register Vehicle,0
20,Male,0,0,0,(F3),Possession of Ethylone,1
25,Male,0,0,4,(F3),Possession of Cocaine,1
24,Male,0,0,0,(F2),Agg Battery Grt/Bod/Harm,0
23,Male,0,0,0,(M1),Battery,0
27,Male,1,0,6,(F3),Felony Battery (Dom Strang),1
53,Male,0,0,1,(F3),Possession of Cocaine,0
25,Male,1,0,1,(M1),Battery,1
29,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
31,Male,0,0,0,(F3),Trespassing/Construction Site,0
25,Male,1,0,6,(F3),arrest case no charge,1
32,Male,0,0,1,(F2),arrest case no charge,1
21,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
45,Male,0,0,10,(F3),Felony Battery w/Prior Convict,0
37,Male,0,0,1,(F3),Crim Use of Personal ID Info,0
25,Male,0,0,0,(F3),Possession of Cannabis,0
21,Male,0,0,0,(M1),Battery,0
32,Male,1,1,20,(F3),arrest case no charge,0
35,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
34,Male,0,1,28,(F3),Driving While License Revoked,0
42,Male,0,0,14,(F3),Drivg While Lic Suspd/Revk/Can,1
24,Male,0,0,9,(M1),Viol Injunct Domestic Violence,1
24,Male,0,0,9,(M1),Viol Injunct Domestic Violence,1
26,Female,0,0,1,(F3),Uttering a Forged Instrument,0
35,Male,0,0,6,(M1),Battery,0
26,Female,0,0,0,(F3),Possession Of Heroin,0
22,Male,0,1,6,(F3),Possession of Cocaine,1
21,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
47,Male,0,0,1,(M1),Battery,0
71,Male,0,0,0,(M1),Battery,0
21,Female,0,0,0,(M1),Aggravated Assault W/Dead Weap,0
68,Male,0,0,0,(M2),Driving Under The Influence,0
27,Male,0,0,5,(F2),Aggrav Battery w/Deadly Weapon,1
43,Male,0,0,2,(M1),DUI Level 0.15 Or Minor In Veh,1
46,Male,0,0,2,(F3),Possession Of Alprazolam,1
44,Male,0,0,1,(M2),Reckless Driving,0
39,Female,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
27,Male,0,0,0,(F1),Consp Traff Oxycodone 28g><30k,0
23,Male,0,0,2,(F3),Possession of Cannabis,0
50,Female,0,0,1,(F3),Unemployment Compensatn Fraud,0
42,Male,0,0,8,(F3),arrest case no charge,0
58,Male,0,0,6,(F3),Felony Petit Theft,0
24,Male,0,0,0,(M1),Battery,0
49,Male,0,0,15,(F3),arrest case no charge,0
26,Male,0,0,3,(F3),Grand Theft (Motor Vehicle),1
48,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
39,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,1
21,Male,2,0,3,(F2),arrest case no charge,1
21,Male,2,0,3,(F2),arrest case no charge,1
63,Male,0,0,1,(M1),DUI Property Damage/Injury,0
22,Male,1,0,3,(F2),arrest case no charge,1
50,Male,0,0,3,(M1),Battery,0
38,Male,0,0,0,(F7),Burglary Dwelling Assault/Batt,0
41,Male,0,0,1,(F2),Sexual Battery / Vict 12 Yrs +,0
28,Male,0,8,16,(F2),Aggravated Battery / Pregnant,1
28,Male,0,8,16,(F2),Aggravated Battery / Pregnant,1
30,Female,0,0,0,(M1),Battery,0
23,Male,0,0,1,(F3),Agg Fleeing and Eluding,0
21,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,0
25,Male,0,0,2,(F3),arrest case no charge,1
53,Male,0,0,2,(M1),Theft/To Deprive,0
40,Male,0,0,5,(F3),Neglect Child / No Bodily Harm,0
24,Male,0,0,8,(F3),Possession of Cannabis,0
23,Female,0,0,3,(M2),Driving License Suspended,0
27,Male,0,0,5,(M2),Criminal Mischief Damage <$200,1
37,Female,0,0,0,(F3),Aggravated Assault w/Firearm,0
44,Male,0,0,11,(M1),Battery,0
35,Female,0,0,6,(F3),arrest case no charge,1
42,Male,0,0,0,(M1),Battery,0
38,Male,0,0,15,(F3),Drivg While Lic Suspd/Revk/Can,1
26,Male,0,0,4,(F3),Possession of Cannabis,0
25,Female,0,0,0,(M1),Resist/Obstruct W/O Violence,0
34,Male,0,0,0,(M1),Battery,0
22,Male,0,1,2,(F3),Grand Theft Dwell Property,0
24,Male,0,0,1,(F2),arrest case no charge,0
64,Male,0,0,1,(F3),Aggravated Assault,0
49,Female,0,0,2,(M1),Driving Under The Influence,1
50,Male,0,0,5,(F3),Driving While License Revoked,1
28,Male,0,0,8,(F2),arrest case no charge,1
66,Male,0,0,0,(M1),Battery,1
46,Female,0,0,0,(M1),Battery,0
30,Male,0,0,5,(F3),Driving While License Revoked,1
30,Male,0,0,5,(F3),Driving While License Revoked,1
22,Female,0,0,0,(M1),Battery,0
23,Male,0,0,1,(M2),arrest case no charge,0
30,Male,0,0,0,(M1),Battery,1
24,Male,0,1,10,(F2),arrest case no charge,1
53,Male,0,0,0,(F3),Possession Burglary Tools,0
31,Male,0,0,0,(M2),DUI Property Damage/Injury,0
56,Male,0,0,3,(M1),DUI Level 0.15 Or Minor In Veh,0
31,Male,0,0,1,(F3),arrest case no charge,0
31,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
21,Male,0,4,4,(F3),arrest case no charge,1
28,Male,0,0,4,(F2),arrest case no charge,1
25,Male,0,0,0,(M2),Disorderly Conduct,1
21,Female,0,0,0,(F2),Burglary Unoccupied Dwelling,0
27,Male,0,0,0,(M1),Battery,0
48,Male,0,0,3,(F3),Possession of Cocaine,1
20,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
32,Male,0,0,1,(F3),Possession of Cocaine,0
24,Female,0,0,0,(F2),Burglary Unoccupied Dwelling,0
22,Male,0,0,1,(F3),Possession Burglary Tools,0
24,Female,0,0,0,(M1),Battery,0
20,Male,0,1,1,(F7),arrest case no charge,0
26,Male,0,0,1,(F3),Agg Fleeing and Eluding,0
48,Female,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
26,Male,0,0,0,(M1),Driving Under The Influence,0
31,Male,0,0,3,(M1),Viol Pretrial Release Dom Viol,1
27,Male,0,0,3,(M1),Battery,1
59,Male,0,0,17,(F3),Grand Theft in the 3rd Degree,1
40,Male,0,0,0,(F3),Aggravated Assault w/Firearm,0
22,Male,0,0,11,(F3),Possession of Cocaine,1
22,Male,0,0,11,(F3),Possession of Cocaine,1
38,Female,0,0,1,(F2),Robbery / No Weapon,0
36,Male,0,0,1,(M1),Petit Theft $100- $300,1
50,Male,0,0,4,(M1),Battery,0
30,Male,0,0,1,(M1),Possess Cannabis/20 Grams Or Less,0
27,Male,0,0,6,(F3),arrest case no charge,1
27,Male,0,0,6,(F3),arrest case no charge,1
43,Male,0,0,1,(M1),Battery,0
59,Female,0,0,0,(M2),Driving Under The Influence,0
37,Male,0,0,2,(M1),DUI Level 0.15 Or Minor In Veh,0
28,Male,0,0,5,(M1),Felony Battery (Dom Strang),1
38,Male,0,0,0,(F3),Possession of Cocaine,0
33,Female,0,0,0,(M1),DUI Property Damage/Injury,0
24,Male,0,0,2,(F3),Grand Theft (Motor Vehicle),0
22,Male,0,0,0,(F3),Att Burgl Unoccupied Dwel,1
60,Male,0,0,0,(F3),Possession of Cocaine,0
43,Male,0,0,1,(M2),Operating W/O Valid License,0
28,Male,0,0,1,(F3),arrest case no charge,0
25,Male,0,0,4,(F3),Grand Theft Firearm,1
25,Male,0,0,4,(F3),Grand Theft Firearm,1
51,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
33,Male,0,0,0,(F3),Battery on Law Enforc Officer,0
30,Male,0,0,6,(F3),Possession of Cocaine,1
58,Female,0,0,0,(M1),Driving Under The Influence,0
63,Male,0,0,2,(M1),Battery,0
28,Female,0,0,0,(M1),Battery,0
28,Female,0,0,0,(M1),Battery,0
29,Male,0,0,2,(M1),Felony Battery (Dom Strang),1
28,Male,0,0,10,(F3),Driving While License Revoked,0
26,Male,0,0,6,(M1),Possess Cannabis/20 Grams Or Less,0
55,Male,0,0,9,(MO3),arrest case no charge,1
23,Female,0,0,3,(F3),Poss Contr Subst W/o Prescript,0
22,Female,0,0,0,(MO3),Failure To Pay Taxi Cab Charge,0
19,Female,0,0,2,(F3),Possession of Cocaine,1
23,Male,0,0,4,(F3),Possession of Cocaine,0
31,Male,0,0,1,(M1),Battery,0
29,Male,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
21,Male,0,0,1,(M1),Possess Drug Paraphernalia,0
61,Male,0,0,15,(F3),Felony Petit Theft,1
24,Male,0,0,4,(F3),Possession of Cocaine,1
24,Male,0,0,4,(F3),Possession of Cocaine,1
26,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
31,Male,0,0,0,(M2),Operating W/O Valid License,0
20,Male,1,0,4,(F3),arrest case no charge,1
26,Male,0,0,3,(F2),Burglary Conveyance Occupied,1
22,Female,0,0,0,(M1),DUI Property Damage/Injury,0
27,Male,0,0,5,(M1),Battery,0
25,Male,0,0,1,(F3),Aggravated Assault w/Firearm,0
23,Male,2,0,3,(F2),Manslaughter W/Weapon/Firearm,1
38,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
51,Male,0,0,1,(F3),Possession Of Heroin,0
27,Male,2,0,18,(F3),Felony Petit Theft,1
35,Female,0,0,0,(F3),Resist Officer w/Violence,1
22,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),0
38,Male,0,0,11,(F3),Driving While License Revoked,0
58,Female,0,0,4,(F3),"Poss 3,4 MDMA (Ecstasy)",1
44,Male,0,0,6,(F3),arrest case no charge,0
57,Female,0,0,0,(M2),Disorderly Conduct,1
36,Male,0,0,6,(F7),arrest case no charge,0
21,Male,0,0,0,(F3),Use Scanning Device to Defraud,0
20,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
22,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
30,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,0
24,Male,0,0,1,(F3),arrest case no charge,1
56,Male,0,0,1,(M1),Battery,0
32,Male,0,0,1,(F3),Aggravated Assault W/Dead Weap,0
22,Male,0,0,2,(F3),Battery on Law Enforc Officer,1
31,Male,0,0,1,(F2),arrest case no charge,0
29,Male,0,0,3,(F3),Aggrav Stalking After Injunctn,1
30,Male,0,0,8,(F3),Possession of Cocaine,1
31,Female,0,0,10,(F3),Driving While License Revoked,0
53,Male,0,0,0,(F1),Consp to Traffic Methamphetamine,0
45,Female,0,0,1,(F3),Felony Driving While Lic Suspd,0
23,Male,0,0,4,(F3),arrest case no charge,0
36,Female,1,0,2,(F2),Poss Cocaine/Intent To Del/Sel,0
39,Male,0,0,2,(F3),False Ownership Info/Pawn Item,1
23,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
31,Male,0,0,0,(F3),Possession of Cocaine,1
22,Male,0,0,1,(F3),Burglary Structure Unoccup,1
27,Female,0,0,9,(F2),Arson II (Vehicle),1
27,Male,0,0,13,(F2),arrest case no charge,1
38,Male,0,0,1,(F3),Crimin Mischief Damage $1000+,1
31,Male,0,0,23,(F3),Poss Pyrrolidinovalerophenone,1
47,Male,0,0,20,(F3),Tamper With Witness/Victim/CI,0
22,Male,1,0,3,(F3),arrest case no charge,0
35,Male,0,0,1,(M1),Battery,1
23,Male,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,1
65,Male,0,0,2,(M1),Violation of Injunction Order/Stalking/Cyberstalking,1
35,Male,0,0,0,(M2),Fail To Obey Police Officer,0
33,Female,0,0,0,(F3),Grand Theft (Motor Vehicle),0
53,Male,0,0,1,(M1),Battery,0
52,Male,0,0,0,(F3),Driving While License Revoked,0
48,Male,0,0,1,(F3),Possession of Cocaine,0
36,Male,0,0,1,(F3),Felony Battery (Dom Strang),0
62,Male,0,0,0,(M1),Battery,0
44,Male,0,0,0,(F3),Grand Theft (Motor Vehicle),0
21,Male,0,0,0,(F3),Obstruct Fire Equipment,0
37,Male,0,0,11,(F2),Aggravated Battery / Pregnant,0
30,Male,0,0,4,(M2),Reckless Driving,1
33,Male,0,0,5,(F7),arrest case no charge,0
31,Male,0,0,2,(M2),Assault,0
